FrameIndex,Block,Trial,Time,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftGazeDirX,LeftGazeDirY,LeftGazeDirZ,LeftConf,RightGazeDirX,RightGazeDirY,RightGazeDirZ,RightConf,GazeRawX,GazeRawY,GazeCorrX,GazeCorrY,IsBlink
3733,1,8,70.2597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3734,1,8,70.2619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3735,1,8,70.2644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3736,1,8,70.2668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3737,1,8,70.2692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3738,1,8,70.2718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3739,1,8,70.2743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3740,1,8,70.2769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3741,1,8,70.2798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3742,1,8,70.2817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3743,1,8,70.2845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3744,1,8,70.2923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3745,1,8,70.2943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3746,1,8,70.2959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3747,1,8,70.2975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3748,1,8,70.2992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3749,1,8,70.3013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3750,1,8,70.3044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3751,1,8,70.3064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3752,1,8,70.3087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3753,1,8,70.3112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3754,1,8,70.3136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3755,1,8,70.3162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3756,1,8,70.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3757,1,8,70.3212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3758,1,8,70.3234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3759,1,8,70.3260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3760,1,8,70.3285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3761,1,8,70.3358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3762,1,8,70.3376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3763,1,8,70.3395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3764,1,8,70.3413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3765,1,8,70.3429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3766,1,8,70.3446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3767,1,8,70.3479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3768,1,8,70.3496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3769,1,8,70.3530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3770,1,8,70.3546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3771,1,8,70.3570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3772,1,8,70.3595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3773,1,8,70.3620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3774,1,8,70.3647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3775,1,8,70.3668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3776,1,8,70.3692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3777,1,8,70.3717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3778,1,8,70.3741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3779,1,8,70.3766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3780,1,8,70.3790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3781,1,8,70.3817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3782,1,8,70.3841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3783,1,8,70.3863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3784,1,8,70.3889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3785,1,8,70.3912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3786,1,8,70.3938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3787,1,8,70.3964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3788,1,8,70.4040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3789,1,8,70.4061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3790,1,8,70.4077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3791,1,8,70.4094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3792,1,8,70.4109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3793,1,8,70.4146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3794,1,8,70.4163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3795,1,8,70.4181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3796,1,8,70.4205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3797,1,8,70.4231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3798,1,8,70.4255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3799,1,8,70.4278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3800,1,8,70.4304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3801,1,8,70.4329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3802,1,8,70.4353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3803,1,8,70.4377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3804,1,8,70.4401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3805,1,8,70.4435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3806,1,8,70.4454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3807,1,8,70.4480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3808,1,8,70.4501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3809,1,8,70.4528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3810,1,8,70.4558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3811,1,8,70.4577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3812,1,8,70.4605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3813,1,8,70.4627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3814,1,8,70.4655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3815,1,8,70.4678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3816,1,8,70.4701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3817,1,8,70.4726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3818,1,8,70.4750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3819,1,8,70.4775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3820,1,8,70.4802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3821,1,8,70.4878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3822,1,8,70.4898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3823,1,8,70.4917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3824,1,8,70.4934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3825,1,8,70.4951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3826,1,8,70.4970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3827,1,8,70.4995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3828,1,8,70.5022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3829,1,8,70.5101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3830,1,8,70.5122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3831,1,8,70.5139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3832,1,8,70.5155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3833,1,8,70.5172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3834,1,8,70.5194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3835,1,8,70.5229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3836,1,8,70.5247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3837,1,8,70.5266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3838,1,8,70.5292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3839,1,8,70.5316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3840,1,8,70.5342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3841,1,8,70.5363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3842,1,8,70.5392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3843,1,8,70.5414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3844,1,8,70.5440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3845,1,8,70.5462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3846,1,8,70.5488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3847,1,8,70.5513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3848,1,8,70.5539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3849,1,8,70.5563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3850,1,8,70.5586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3851,1,8,70.5611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3852,1,8,70.5636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3853,1,8,70.5660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3854,1,8,70.5685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3855,1,8,70.5709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3856,1,8,70.5734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3857,1,8,70.5759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3858,1,8,70.5783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3859,1,8,70.5809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
3860,1,8,70.5833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
